latitude,longitude,corridor,soil_moisture,water_pressure,acceleration,tilt_angle,temperature,humidity,rainfall,antecedent_rainfall_7d,slope_angle_deg,factor_of_safety,landslide_triggered
23.7966,91.2747,"Agartala, Tripura",40.55,8.34,9.823,0.004,21.7,66.4,13.09,56.05,12.63,5.839,0
23.8037,91.3151,"Agartala, Tripura",43.48,11.73,9.84,0.043,18.9,57.3,12.64,40.52,8.96,7.8,0
23.7963,91.2864,"Agartala, Tripura",49.0,15.23,9.795,0.069,24.4,65.7,22.83,114.14,8.0,8.279,0
23.8589,91.272,"Agartala, Tripura",54.0,19.21,9.838,0.086,25.5,70.1,210.51,728.08,16.57,3.771,0
23.804,91.2998,"Agartala, Tripura",44.27,10.4,9.822,0.098,24.7,59.4,10.14,27.61,12.5,5.727,0
23.7934,91.3071,"Agartala, Tripura",42.08,10.52,9.764,0.022,26.1,60.7,10.07,97.87,15.43,4.65,0
23.8658,91.289,"Agartala, Tripura",54.0,18.34,9.826,0.014,23.2,72.8,150.75,476.19,15.47,4.095,0
23.8162,91.3111,"Agartala, Tripura",34.55,1.58,9.83,0.097,19.9,60.9,0.45,24.46,13.83,5.862,0
23.8032,91.2492,"Agartala, Tripura",48.01,12.77,9.812,0.03,26.8,58.8,11.91,43.1,9.58,7.188,0
23.8477,91.2673,"Agartala, Tripura",54.0,22.7,9.806,0.031,24.8,72.4,240.52,750.0,8.0,7.31,0
23.8692,91.248,"Agartala, Tripura",54.0,23.96,9.768,0.034,19.1,80.5,271.99,636.12,19.18,2.996,0
23.8725,91.2919,"Agartala, Tripura",26.65,0.0,9.855,0.164,21.5,43.6,0.17,14.36,14.5,5.717,0
23.87,91.3296,"Agartala, Tripura",54.0,19.89,9.819,0.148,21.0,77.2,148.54,545.46,13.43,4.585,0
23.8135,91.3059,"Agartala, Tripura",54.0,17.6,9.846,0.043,23.1,74.0,271.72,532.15,12.57,5.09,0
23.8617,91.3215,"Agartala, Tripura",47.1,14.68,9.861,0.03,17.3,56.3,6.06,33.92,16.75,4.026,0
23.8482,91.3276,"Agartala, Tripura",37.42,5.43,9.788,0.023,28.7,48.7,2.8,16.97,13.47,5.712,0
23.8357,91.3129,"Agartala, Tripura",49.71,13.9,9.766,0.029,25.1,76.0,14.39,84.19,13.76,4.941,0
23.8027,91.2704,"Agartala, Tripura",31.47,0.0,9.824,0.036,21.5,55.1,1.98,19.33,8.98,9.138,0
23.8166,91.2798,"Agartala, Tripura",54.0,24.0,9.796,0.152,22.9,69.2,23.83,77.54,8.0,7.142,0
23.8282,91.3133,"Agartala, Tripura",50.48,14.88,9.82,0.108,24.8,66.1,35.57,122.7,13.8,4.851,0
23.8773,91.2779,"Agartala, Tripura",44.86,10.69,9.798,0.257,26.2,72.2,23.76,83.49,13.12,5.435,0
23.792,91.2877,"Agartala, Tripura",54.0,17.69,9.778,0.028,21.1,71.2,30.29,185.78,16.56,3.873,0
23.8033,91.3282,"Agartala, Tripura",51.63,15.59,9.809,0.045,29.1,76.0,16.28,68.69,9.54,6.91,0
23.7884,91.3285,"Agartala, Tripura",38.09,4.65,9.801,0.001,24.3,60.6,13.33,42.33,14.95,5.218,0
23.8647,91.3073,"Agartala, Tripura",54.0,21.36,9.826,0.115,20.0,58.1,29.23,82.39,13.41,4.476,0
23.8466,91.2675,"Agartala, Tripura",30.21,0.0,9.796,0.045,24.1,42.5,1.11,4.57,8.0,10.251,0
23.7894,91.2489,"Agartala, Tripura",44.49,11.73,9.805,0.072,20.4,56.2,21.66,67.01,11.44,6.124,0
23.8144,91.3206,"Agartala, Tripura",51.47,15.83,9.882,0.047,24.3,76.3,28.89,127.45,10.7,6.145,0
23.8369,91.2382,"Agartala, Tripura",40.24,7.89,9.798,0.086,23.4,56.4,10.48,57.56,12.63,5.876,0
23.7852,91.2538,"Agartala, Tripura",43.08,8.77,9.791,0.001,23.4,71.4,6.39,26.99,15.68,4.698,0
23.8475,91.333,"Agartala, Tripura",44.41,12.79,9.798,0.04,16.4,67.8,22.13,68.87,9.5,7.25,0
23.8306,91.2543,"Agartala, Tripura",53.67,17.65,9.78,0.103,18.1,79.1,16.15,81.24,8.78,7.258,0
23.8351,91.3233,"Agartala, Tripura",26.38,0.0,9.827,0.024,19.5,50.2,0.67,37.54,11.16,7.38,0
23.8334,91.2421,"Agartala, Tripura",30.61,0.0,9.867,0.036,23.0,54.5,4.48,15.98,15.03,5.52,0
23.8077,91.288,"Agartala, Tripura",42.65,8.8,9.792,0.006,18.5,63.4,7.83,31.04,11.77,6.22,0
23.806,91.2547,"Agartala, Tripura",37.0,3.92,9.783,0.098,22.8,63.8,9.28,43.26,10.32,7.574,0
23.8385,91.2836,"Agartala, Tripura",54.0,20.9,9.804,0.082,21.2,77.5,146.86,394.24,13.41,4.512,0
23.8604,91.3176,"Agartala, Tripura",45.14,11.95,9.806,0.07,18.7,62.6,22.22,67.47,10.47,6.666,0
23.8054,91.2993,"Agartala, Tripura",54.0,20.75,9.831,0.09,15.7,72.0,87.58,303.63,14.68,4.136,0
23.8039,91.3046,"Agartala, Tripura",25.66,0.0,9.828,0.053,21.1,42.8,2.17,17.66,14.98,5.538,0
23.8666,91.2486,"Agartala, Tripura",44.3,10.21,9.796,0.076,25.8,60.4,14.33,58.78,9.56,7.479,0
23.8299,91.332,"Agartala, Tripura",35.32,2.76,9.795,0.091,21.4,68.6,3.42,8.57,13.72,5.817,0
23.7972,91.3027,"Agartala, Tripura",45.98,12.34,9.77,0.052,19.5,69.3,19.6,92.24,12.31,5.645,0
23.8739,91.3011,"Agartala, Tripura",41.53,9.67,9.776,0.157,25.6,65.1,4.8,19.14,8.0,8.998,0
23.8084,91.2908,"Agartala, Tripura",41.53,8.75,9.815,0.106,23.4,75.9,4.12,21.53,8.99,8.122,0
23.7878,91.3333,"Agartala, Tripura",54.0,21.25,9.805,0.169,17.9,64.6,212.78,629.1,8.0,7.498,0
23.8014,91.264,"Agartala, Tripura",26.16,0.0,9.767,0.053,23.4,58.2,2.16,7.18,13.86,5.971,0
23.7875,91.2501,"Agartala, Tripura",50.71,16.15,9.845,0.079,20.6,66.9,16.35,65.58,8.0,8.159,0
23.8654,91.3231,"Agartala, Tripura",30.61,0.0,9.813,0.003,26.1,49.3,12.24,46.08,12.0,6.874,0
23.8687,91.2571,"Agartala, Tripura",47.1,15.58,9.818,0.01,28.0,70.3,6.06,52.7,11.23,5.879,0
23.7905,91.2927,"Agartala, Tripura",48.12,13.69,9.811,0.002,20.4,58.2,12.25,88.89,13.86,4.921,0
23.8248,91.3253,"Agartala, Tripura",54.0,23.06,9.774,0.047,19.3,68.6,205.69,716.23,11.63,5.001,0
23.8101,91.2727,"Agartala, Tripura",33.54,0.95,9.787,0.171,15.4,63.8,10.38,22.07,8.0,10.127,0
23.8062,91.2422,"Agartala, Tripura",45.52,12.09,9.789,0.034,28.8,65.6,16.33,117.71,11.29,6.171,0
23.8636,91.3256,"Agartala, Tripura",51.12,19.46,9.831,0.031,20.2,61.0,12.18,53.44,8.0,7.73,0
23.8783,91.2593,"Agartala, Tripura",37.62,5.23,9.832,0.024,15.2,52.2,1.69,31.89,8.0,9.573,0
23.7815,91.3053,"Agartala, Tripura",36.61,3.7,9.815,0.012,21.6,52.1,3.87,41.88,24.46,3.321,0
23.7848,91.2574,"Agartala, Tripura",43.9,10.05,9.788,0.002,27.6,60.7,18.3,74.21,12.14,5.925,0
23.8388,91.3137,"Agartala, Tripura",43.89,11.97,9.834,0.022,27.1,67.4,0.47,22.05,10.33,6.752,0
23.8425,91.2384,"Agartala, Tripura",38.12,6.2,9.815,0.08,29.5,60.2,20.89,75.07,8.96,8.445,0
23.8195,91.3264,"Agartala, Tripura",37.74,4.53,9.821,0.032,23.6,62.6,2.95,10.77,11.63,6.677,0
23.8346,91.2841,"Agartala, Tripura",51.08,19.04,9.792,0.011,26.7,74.2,30.32,112.3,21.55,2.929,0
23.85,91.2684,"Agartala, Tripura",34.89,2.15,9.776,0.012,20.2,63.3,22.41,56.33,8.94,8.934,0
23.8083,91.298,"Agartala, Tripura",54.0,20.4,9.787,0.01,29.5,69.5,181.15,339.49,14.59,4.187,0
23.7924,91.2513,"Agartala, Tripura",54.0,23.47,9.807,0.094,25.2,71.7,146.48,427.09,10.53,5.479,0
23.7827,91.271,"Agartala, Tripura",39.93,7.23,9.749,0.014,26.2,57.5,3.26,28.86,9.47,7.882,0
23.8474,91.3366,"Agartala, Tripura",44.16,11.03,9.803,0.046,20.1,59.2,3.42,73.26,11.2,6.322,0
23.8576,91.2719,"Agartala, Tripura",40.14,7.01,9.753,0.12,20.5,65.7,20.15,59.1,19.62,3.888,0
23.8732,91.3215,"Agartala, Tripura",54.0,19.39,9.815,0.011,17.2,71.5,168.51,659.86,19.96,3.136,0
23.8137,91.2629,"Agartala, Tripura",37.99,6.11,9.839,0.107,24.3,58.9,1.01,3.45,14.42,5.295,0
23.8408,91.2798,"Agartala, Tripura",40.5,6.27,9.794,0.012,30.1,60.6,7.58,27.92,15.18,5.025,0
23.838,91.308,"Agartala, Tripura",51.31,16.0,9.795,0.137,24.1,69.6,16.43,54.61,20.45,3.247,0
23.7975,91.3355,"Agartala, Tripura",54.0,19.37,9.805,0.16,26.3,65.8,32.91,132.27,14.2,4.379,0
23.8033,91.3105,"Agartala, Tripura",54.0,23.13,9.839,0.088,23.8,78.2,37.61,196.76,8.05,7.212,0
23.7829,91.3144,"Agartala, Tripura",36.77,3.79,9.787,0.229,24.3,57.9,3.51,10.68,13.26,5.931,0
23.8386,91.3313,"Agartala, Tripura",46.31,14.78,9.823,0.035,26.4,58.9,2.68,36.24,8.0,8.337,0
23.8739,91.281,"Agartala, Tripura",42.46,9.67,9.802,0.07,25.1,59.1,4.91,16.65,13.13,5.514,0
23.8443,91.3307,"Agartala, Tripura",50.71,14.47,9.774,0.03,22.0,61.9,4.99,106.39,14.01,4.809,0
23.8798,91.2812,"Agartala, Tripura",54.0,21.44,9.755,0.117,25.4,61.3,176.23,439.91,16.95,3.547,0
23.7957,91.3221,"Agartala, Tripura",33.45,0.94,9.8,0.019,19.8,55.9,1.32,9.27,12.4,6.577,0
23.7924,91.2777,"Agartala, Tripura",41.58,8.9,9.798,0.025,20.8,66.6,21.81,107.22,15.92,4.623,0
23.8092,91.3135,"Agartala, Tripura",46.67,10.96,9.801,0.013,17.8,70.5,10.65,79.4,11.27,6.287,0
23.8077,91.238,"Agartala, Tripura",42.4,9.8,9.766,0.046,19.2,67.4,19.06,58.99,12.57,5.744,0
23.8231,91.3359,"Agartala, Tripura",37.55,4.28,9.862,0.045,20.9,56.6,0.04,3.84,8.0,9.696,0
23.7916,91.2841,"Agartala, Tripura",51.75,15.42,9.835,0.025,23.1,78.3,22.57,70.94,8.3,7.957,0
23.8117,91.2909,"Agartala, Tripura",45.09,13.15,9.812,0.068,22.2,61.1,6.43,38.66,14.01,4.909,0
23.8249,91.3253,"Agartala, Tripura",54.0,22.55,9.809,0.032,16.8,74.5,174.32,401.49,11.85,4.958,0
23.8019,91.2802,"Agartala, Tripura",54.0,21.29,9.798,0.009,21.1,62.8,155.35,465.83,21.19,2.857,0
23.8624,91.2766,"Agartala, Tripura",34.21,1.55,9.803,0.039,22.3,68.0,1.95,20.13,12.91,6.272,0
23.8632,91.304,"Agartala, Tripura",54.0,22.27,9.841,0.095,20.9,72.1,16.04,117.48,12.39,4.766,0
23.8403,91.2858,"Agartala, Tripura",26.76,0.0,9.886,0.263,24.8,46.9,3.12,13.54,8.0,10.251,0
23.8632,91.2451,"Agartala, Tripura",43.66,9.59,9.81,0.007,23.6,55.9,32.15,82.03,14.81,4.907,0
23.7985,91.2889,"Agartala, Tripura",36.36,3.05,9.818,0.037,31.9,61.3,1.51,24.13,8.76,9.004,0
23.8285,91.3019,"Agartala, Tripura",49.97,18.11,9.785,0.005,27.5,79.7,3.79,75.94,14.89,4.269,0
23.8301,91.3268,"Agartala, Tripura",54.0,23.87,9.786,0.019,24.4,72.6,84.61,248.83,11.78,4.868,0
23.8137,91.259,"Agartala, Tripura",54.0,19.87,9.863,0.039,17.2,57.2,141.83,259.19,8.0,7.677,0
23.7912,91.3067,"Agartala, Tripura",27.1,0.0,9.833,0.154,19.9,41.4,5.61,18.46,8.0,10.251,0
23.8801,91.3347,"Agartala, Tripura",31.91,0.0,9.789,0.105,24.9,55.5,2.68,33.55,8.0,10.251,0
23.8753,91.2664,"Agartala, Tripura",39.55,6.64,9.796,0.155,23.9,64.9,8.21,65.31,8.81,8.535,0
23.791,91.3162,"Agartala, Tripura",48.66,15.11,9.712,0.032,27.1,63.4,25.17,86.85,11.29,5.893,0
23.8471,91.2512,"Agartala, Tripura",45.72,13.23,9.866,0.12,28.0,65.2,15.84,59.32,8.02,8.52,0
23.866,91.2486,"Agartala, Tripura",44.39,9.9,9.755,0.031,26.4,62.6,3.83,13.44,10.43,6.897,0
23.826,91.25,"Agartala, Tripura",54.0,19.07,9.805,0.01,18.4,75.2,146.83,391.62,14.93,4.189,0
23.8509,91.2698,"Agartala, Tripura",37.17,4.34,9.824,0.003,20.9,46.0,0.97,20.36,8.8,8.819,0
23.8142,91.3331,"Agartala, Tripura",33.22,0.77,9.834,0.03,23.8,58.0,1.9,10.7,14.71,5.581,0
23.7984,91.3158,"Agartala, Tripura",44.42,11.58,9.824,0.009,21.0,68.3,11.15,75.26,8.0,8.751,0
23.8597,91.2898,"Agartala, Tripura",38.88,5.29,9.868,0.061,23.5,53.5,18.75,68.9,16.66,4.658,0
23.8517,91.3351,"Agartala, Tripura",51.36,15.31,9.81,0.217,24.2,67.6,18.48,54.26,13.26,5.011,0
23.8008,91.2681,"Agartala, Tripura",30.52,0.0,9.809,0.043,23.7,47.5,3.83,11.08,8.0,10.251,0
23.8148,91.3216,"Agartala, Tripura",54.0,19.48,9.79,0.128,18.1,70.4,33.54,168.26,13.88,4.469,0
23.877,91.3091,"Agartala, Tripura",48.52,12.63,9.816,0.037,20.8,59.3,13.19,46.39,11.31,6.112,0
23.8451,91.2804,"Agartala, Tripura",29.45,0.0,9.762,0.05,25.2,53.3,9.89,30.3,11.91,6.922,0
23.8437,91.3145,"Agartala, Tripura",54.0,19.32,9.829,0.095,26.3,69.3,75.94,293.5,8.98,6.907,0
23.8257,91.2981,"Agartala, Tripura",54.0,23.0,9.769,0.006,21.1,69.5,179.73,442.95,13.48,4.324,0
23.8085,91.3046,"Agartala, Tripura",43.25,8.69,9.799,0.031,25.8,71.4,1.42,19.34,13.9,5.29,0
23.8137,91.2752,"Agartala, Tripura",37.32,4.82,9.863,0.013,28.0,62.5,10.75,34.07,11.67,6.632,0
23.8279,91.3078,"Agartala, Tripura",32.37,0.0,9.734,0.087,27.2,54.1,0.6,10.06,18.01,4.642,0
23.7912,91.2708,"Agartala, Tripura",39.99,6.98,9.853,0.014,27.1,58.4,4.0,21.64,8.0,9.347,0
23.8753,91.299,"Agartala, Tripura",54.0,18.7,9.779,0.03,19.3,65.2,28.66,107.45,8.31,7.538,0
23.8795,91.3177,"Agartala, Tripura",36.76,4.69,9.818,0.065,22.1,53.6,10.93,39.67,12.55,6.185,0
23.839,91.2775,"Agartala, Tripura",28.04,0.0,9.859,0.037,28.7,44.4,1.78,7.62,19.35,4.337,0
23.8753,91.2975,"Agartala, Tripura",54.0,21.5,9.825,0.048,28.6,76.1,193.12,560.79,11.88,5.036,0
23.8305,91.2655,"Agartala, Tripura",41.51,8.61,9.759,0.039,21.8,67.2,1.67,21.66,16.64,4.447,0
23.8491,91.2637,"Agartala, Tripura",45.56,12.9,9.752,0.062,22.7,62.1,6.23,35.67,13.77,5.015,0
23.7888,91.2806,"Agartala, Tripura",54.0,22.54,9.854,0.023,27.3,76.7,168.27,509.04,8.33,7.041,0
23.8388,91.2625,"Agartala, Tripura",54.0,21.79,9.84,0.008,19.7,80.4,93.16,195.13,10.52,5.656,0
23.8152,91.2424,"Agartala, Tripura",54.0,21.06,9.808,0.033,27.1,70.8,37.69,159.62,11.72,5.142,0
23.8639,91.2812,"Agartala, Tripura",54.0,17.54,9.766,0.046,25.6,59.1,122.36,422.55,18.47,3.492,0
23.8751,91.314,"Agartala, Tripura",37.57,4.2,9.815,0.072,23.5,68.1,12.69,31.63,12.25,6.377,0
23.7941,91.2617,"Agartala, Tripura",46.11,11.84,9.785,0.037,20.8,66.4,1.87,72.15,8.0,8.717,0
23.8704,91.2993,"Agartala, Tripura",40.6,6.42,9.833,0.026,20.8,60.2,18.99,63.15,12.36,6.131,0
23.8537,91.3226,"Agartala, Tripura",25.82,0.0,9.819,0.028,22.5,48.2,1.57,18.95,13.85,5.975,0
23.8673,91.3018,"Agartala, Tripura",54.0,19.71,9.832,0.14,21.5,81.7,232.64,750.0,8.0,7.697,0
23.8747,91.3059,"Agartala, Tripura",44.65,13.12,9.799,0.01,22.3,61.4,14.49,74.21,12.04,5.704,0
23.8182,91.2904,"Agartala, Tripura",54.0,19.67,9.825,0.016,20.9,67.0,177.03,472.39,9.0,6.853,0
23.8596,91.273,"Agartala, Tripura",54.0,23.15,9.796,0.036,21.2,72.6,169.25,549.86,19.13,3.05,0
23.8368,91.2843,"Agartala, Tripura",33.37,0.86,9.813,0.01,26.1,48.0,7.31,23.41,20.04,4.151,0
23.8473,91.3207,"Agartala, Tripura",54.0,16.86,9.788,0.034,27.1,58.5,222.75,528.32,13.04,4.969,0
23.7846,91.2818,"Agartala, Tripura",52.11,21.88,9.828,0.002,22.6,80.9,17.75,77.9,10.56,5.624,0
23.8586,91.3193,"Agartala, Tripura",47.44,13.85,9.765,0.039,24.7,66.9,17.91,79.81,8.0,8.457,0
23.8766,91.2699,"Agartala, Tripura",26.86,0.0,9.786,0.073,21.1,50.5,1.39,5.74,8.25,9.948,0
23.7981,91.2502,"Agartala, Tripura",33.54,0.8,9.863,0.067,22.9,56.5,1.32,14.46,8.42,9.644,0
23.8529,91.3119,"Agartala, Tripura",54.0,23.61,9.776,0.008,20.6,56.5,90.07,255.54,15.07,3.827,0
23.8165,91.308,"Agartala, Tripura",54.0,16.46,9.801,0.046,25.5,67.4,132.56,305.63,17.47,3.753,0
23.8216,91.2911,"Agartala, Tripura",54.0,23.49,9.843,0.01,23.1,78.9,133.91,452.16,13.04,4.428,0
23.8091,91.2743,"Agartala, Tripura",51.9,17.4,9.879,0.033,21.7,67.8,34.78,99.32,16.55,3.894,0
23.8661,91.2651,"Agartala, Tripura",27.8,0.0,9.776,0.041,20.1,46.7,1.7,7.59,8.6,9.544,0
23.8774,91.2863,"Agartala, Tripura",26.35,0.0,9.788,0.108,23.5,54.0,0.88,36.97,13.94,5.937,0
23.8037,91.262,"Agartala, Tripura",54.0,20.62,9.759,0.034,22.7,70.4,229.2,651.74,13.3,4.573,0
23.8584,91.3036,"Agartala, Tripura",44.96,10.55,9.859,0.292,23.1,59.1,10.43,39.74,15.72,4.566,0
23.8191,91.2855,"Agartala, Tripura",49.11,15.3,9.849,0.034,25.9,68.5,8.74,57.03,9.04,7.321,0
23.841,91.2584,"Agartala, Tripura",44.88,13.24,9.761,0.054,19.4,53.2,9.52,42.37,9.61,7.117,0
23.8633,91.3148,"Agartala, Tripura",33.14,0.62,9.81,0.052,17.9,65.5,3.28,48.82,12.35,6.631,0
23.8675,91.2811,"Agartala, Tripura",54.0,17.4,9.829,0.013,23.8,72.5,277.97,541.23,14.84,4.335,0
23.8672,91.2479,"Agartala, Tripura",54.0,22.62,9.786,0.07,15.8,64.0,238.41,750.0,8.96,6.537,0
23.8504,91.3164,"Agartala, Tripura",54.0,19.31,9.803,0.204,23.2,75.2,171.39,329.02,15.63,3.989,0
23.8439,91.2498,"Agartala, Tripura",40.84,7.99,9.841,0.025,25.0,60.4,11.31,82.72,8.99,8.212,0
23.84,91.2961,"Agartala, Tripura",54.0,23.26,9.806,0.21,22.7,73.5,205.5,534.47,16.72,3.477,0
23.832,91.2969,"Agartala, Tripura",54.0,20.25,9.798,0.019,23.8,67.2,35.25,138.06,18.22,3.375,0
23.8729,91.2851,"Agartala, Tripura",54.0,23.56,9.775,0.159,18.9,61.6,36.64,110.56,17.42,3.32,0
23.8575,91.2779,"Agartala, Tripura",40.08,7.68,9.838,0.097,24.4,65.2,18.07,59.11,11.67,6.371,0
23.8244,91.2489,"Agartala, Tripura",34.22,1.89,9.884,0.041,22.5,64.5,16.87,60.67,8.74,9.167,0
23.8542,91.2748,"Agartala, Tripura",35.27,2.31,9.792,0.089,22.3,51.2,0.8,16.47,8.07,9.863,0
23.7846,91.2931,"Agartala, Tripura",34.8,2.04,9.793,0.037,12.8,56.2,17.32,69.17,15.44,5.239,0
23.8656,91.2674,"Agartala, Tripura",50.61,15.23,9.797,0.019,19.1,75.9,34.92,131.01,12.45,5.34,0
23.8521,91.3223,"Agartala, Tripura",54.0,21.77,9.786,0.155,26.9,63.6,258.98,630.83,16.91,3.532,0
23.7943,91.2833,"Agartala, Tripura",54.0,16.43,9.843,0.055,24.2,73.0,169.56,465.96,14.75,4.431,0
23.8092,91.2713,"Agartala, Tripura",54.0,17.9,9.788,0.005,19.1,63.9,105.51,396.58,11.2,5.677,0
23.8342,91.3336,"Agartala, Tripura",54.0,23.81,9.839,0.018,28.3,67.8,272.83,750.0,10.85,5.289,0
23.7866,91.2794,"Agartala, Tripura",54.0,17.28,9.839,0.067,23.2,63.2,208.25,732.99,8.0,8.012,0
23.8668,91.2623,"Agartala, Tripura",54.0,24.06,9.803,0.033,17.3,76.2,28.61,106.98,13.34,4.287,0
23.8791,91.2904,"Agartala, Tripura",54.0,22.58,9.784,0.015,19.3,69.5,71.51,272.55,13.96,4.208,0
23.8594,91.2863,"Agartala, Tripura",54.0,18.2,9.836,0.139,28.0,57.8,41.44,147.73,12.31,5.143,0
23.8485,91.3114,"Agartala, Tripura",54.0,16.82,9.816,0.009,28.2,69.7,70.14,252.16,8.0,8.072,0
23.8458,91.2702,"Agartala, Tripura",46.33,12.83,9.81,0.008,23.2,58.9,6.83,26.62,11.04,6.24,0
23.8785,91.3164,"Agartala, Tripura",54.0,22.47,9.809,0.146,20.6,73.5,116.44,387.67,18.38,3.214,0
23.8123,91.2942,"Agartala, Tripura",54.0,19.36,9.802,0.002,25.9,62.6,122.73,317.61,16.52,3.774,0
23.802,91.3286,"Agartala, Tripura",54.0,21.8,9.809,0.127,16.1,75.0,129.69,355.91,8.0,7.427,0
23.8176,91.3193,"Agartala, Tripura",36.47,3.24,9.819,0.12,23.6,59.3,6.62,34.73,17.0,4.698,0
23.8474,91.3012,"Agartala, Tripura",38.21,5.11,9.82,0.047,20.0,60.0,8.57,48.56,15.33,5.059,0
23.8647,91.2568,"Agartala, Tripura",43.77,11.95,9.87,0.047,21.5,63.8,3.59,24.2,13.23,5.289,0
23.79,91.3244,"Agartala, Tripura",34.79,2.03,9.775,0.127,25.0,63.4,24.89,50.46,10.84,7.4,0
23.8313,91.2715,"Agartala, Tripura",32.3,0.0,9.778,0.272,19.0,52.2,17.36,46.57,13.7,6.038,0
23.8308,91.2453,"Agartala, Tripura",54.0,16.64,9.842,0.005,21.3,63.9,51.17,159.9,17.1,3.821,0
23.811,91.2587,"Agartala, Tripura",53.5,20.98,9.821,0.023,22.8,71.9,16.04,66.7,11.0,5.487,0
23.8554,91.321,"Agartala, Tripura",30.93,0.0,9.779,0.102,19.2,43.2,7.54,41.24,11.35,7.258,0
23.7818,91.3092,"Agartala, Tripura",38.34,6.25,9.796,0.017,22.3,62.9,18.39,91.33,11.34,6.684,0
23.8439,91.2638,"Agartala, Tripura",37.67,5.36,9.786,0.037,17.0,57.2,0.9,26.58,12.14,6.332,0
23.8754,91.247,"Agartala, Tripura",48.35,14.81,9.852,0.105,19.0,58.2,37.8,89.33,8.0,8.333,0
23.8022,91.2491,"Agartala, Tripura",46.61,13.94,9.848,0.04,22.6,60.2,7.66,54.76,13.2,5.142,0
23.8482,91.3017,"Agartala, Tripura",54.0,16.81,9.826,0.146,20.6,68.4,274.61,750.0,19.2,3.405,0
23.8216,91.3126,"Agartala, Tripura",49.54,15.6,9.851,0.138,23.3,56.7,22.36,74.82,13.62,4.858,0
23.7891,91.2477,"Agartala, Tripura",54.0,23.82,9.758,0.069,20.0,70.2,270.41,723.44,8.0,7.165,0
23.7982,91.3026,"Agartala, Tripura",34.76,2.29,9.813,0.064,27.7,49.5,5.9,40.12,21.17,3.868,0
23.8691,91.3196,"Agartala, Tripura",54.0,21.24,9.827,0.124,28.2,72.8,171.97,574.92,14.0,4.299,0
23.7938,91.3274,"Agartala, Tripura",28.39,0.0,9.856,0.03,17.4,48.9,7.39,23.48,14.05,5.893,0
23.8408,91.2444,"Agartala, Tripura",52.68,19.95,9.795,0.074,24.8,67.8,16.9,74.04,10.43,5.888,0
23.7826,91.2734,"Agartala, Tripura",46.29,14.05,9.813,0.126,25.7,74.2,7.17,57.73,10.74,6.293,0
23.8154,91.2516,"Agartala, Tripura",33.26,0.69,9.767,0.001,23.4,55.5,5.56,54.83,12.22,6.691,0
23.8578,91.333,"Agartala, Tripura",30.91,0.0,9.755,0.018,24.1,41.5,13.45,35.34,8.0,10.251,0
23.833,91.3333,"Agartala, Tripura",39.92,6.08,9.774,0.048,23.0,65.9,13.26,44.78,16.51,4.646,0
23.8213,91.3007,"Agartala, Tripura",31.12,0.0,9.792,0.022,26.3,50.4,4.75,32.47,9.15,8.971,0
23.8021,91.2983,"Agartala, Tripura",38.42,5.02,9.827,0.076,14.8,55.4,12.23,61.89,10.69,7.205,0
23.8597,91.3092,"Agartala, Tripura",54.0,17.72,9.806,0.011,25.1,74.7,177.0,587.67,19.97,3.226,0
23.8427,91.3183,"Agartala, Tripura",38.0,4.61,9.784,0.053,22.2,57.6,7.06,40.82,16.85,4.651,0
23.8721,91.2384,"Agartala, Tripura",52.15,20.83,9.803,0.017,17.5,70.3,40.91,138.54,11.16,5.422,0
23.8692,91.315,"Agartala, Tripura",45.23,11.07,9.835,0.113,26.2,56.7,0.98,30.71,8.0,8.817,0
23.82,91.241,"Agartala, Tripura",54.0,20.23,9.817,0.041,19.4,71.7,154.68,388.1,8.31,7.344,0
23.8672,91.2562,"Agartala, Tripura",42.12,8.1,9.806,0.009,19.6,56.0,17.37,43.7,8.0,9.202,0
23.8473,91.2568,"Agartala, Tripura",42.76,8.46,9.834,0.028,24.5,62.1,15.85,82.58,10.72,6.852,0
23.8757,91.2445,"Agartala, Tripura",33.7,1.14,9.806,0.052,25.5,43.6,8.97,38.37,13.69,5.955,0
23.8286,91.3003,"Agartala, Tripura",54.0,20.2,9.762,0.047,24.1,76.6,202.09,513.85,12.6,4.858,0
23.807,91.3275,"Agartala, Tripura",42.81,10.06,9.756,0.147,24.1,53.6,2.7,45.91,10.56,6.794,0
23.826,91.2539,"Agartala, Tripura",43.51,9.17,9.81,0.041,19.8,74.7,2.41,49.91,10.02,7.249,0
23.88,91.3319,"Agartala, Tripura",54.0,21.59,9.814,0.149,14.8,77.7,70.8,242.86,13.44,4.449,0
23.806,91.3339,"Agartala, Tripura",42.34,8.54,9.769,0.042,17.2,61.9,13.12,28.83,15.95,4.638,0
23.8715,91.3092,"Agartala, Tripura",44.87,12.91,9.836,0.014,23.0,70.2,5.64,53.07,12.5,5.514,0
23.7821,91.2393,"Agartala, Tripura",34.41,1.7,9.798,0.071,20.4,49.2,12.94,41.97,15.33,5.299,0
23.8483,91.3209,"Agartala, Tripura",54.0,18.16,9.839,0.053,29.9,68.9,160.05,472.0,10.8,5.858,0
23.8781,91.2403,"Agartala, Tripura",54.0,21.2,9.805,0.047,28.4,65.5,273.21,703.14,14.08,4.279,0
23.7999,91.3135,"Agartala, Tripura",33.64,1.23,9.83,0.09,23.9,57.6,8.57,42.57,15.04,5.43,0
